title,company,empn_rate,posted_time,location,salary,preview,link,job_key,empn_id,job_type
Data Science Internship (Graduate),CVS Health,3.4,NA,"New York, NY",NA,"We use advanced analytics tools, modeling and machine learning to generate insights by leveraging data within a cutting-edge petabyte-scale Hadoop environment.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D5Ba3iyxqc15nPLDvLlqLQSG0JLYhUbmiURe6qLHfJpzy_imgBkE2gy1Y8Yq9sJI-gi6ii9L_EFwjnSlMTl2yQBo11Je6U9el9GD_tbxGD7iOHsMP4x7YPxPUJ3a-rKCDOUNco_Zq1ZajfWvR0bK07M-CE0JILKLKcYeY45wA8wafeoOtIvvqDYD-xM55hvnU0Gu8BvocGbU2OVi8i8KJs-TDCeL1MxooI-FXqOke_yhIECFzUYAY33zjjTMqeWcCOduW3UtzatzWB0SvszXojYVls73sulSIKpM-PVFES20lUMwWzHDdoox63x5NGEDzOm8OoRZZhAOtw-Xq0K0aZnymATaKBRBfFLcNWevFXy6fU2ybJOGrHYuOqHegUu4SqzOvVmKbPVVHyMFtfwLo81X-UMxk3daSkOk-CcwLA1suPFWAqmF7-1Zt-hzbxlZoQQPc_dhzAaVwWTbwnWXeiF_u8zxE3x-Cc5dUhSooa70ThewoMGGem5n0Bzhba8yz3KpoICGUCLyfCV5tGVzYqr9TrS2n-Pw8yrHPCIVUmYhjzGwJFZbHMktktwHaBrSSY9cmk7IBAa1FbPni6UcRkji8bRfmvJui63jGQ4W4ClgNbdEukRM2CYeDFr4uZd4KqntPCtI9RBpGwM68b718E5INyMZRwrlH2SaAK7yot52L4m2JJYU0sqJsCrzggh0lKbxbf5HDUpIxdphBZrVx5CZQvyT2-RARkaBPfje5kUT3ZKUXT0Htm4ZeKxL7rDQbHX_RVw-18xJ3x4qwch0jkX6gS9PLNEFkfGakkiRTg4xOk1k2nv6AJJ2EhjNnbP80p47P_K_Hexsrd1RVXh8FPhyicMGtK5d1GSU-gGqCW1MfTtOXI0llDWKaWnrF6vuhP5Ur_f7q809_xdIrAa1dW1TZRJWYSfuHVw8kc4XKCd1a7Ej7ykIlJxNPEj9kUxL0gu89CpdRSMR-wd-zvPxNm2Hjuj2nNPwDGfL3h6nhOYQkDGku_qnylfVExpeYP2V-7wNrVvIopgOTQe5rWCulvqtmYoC7oW-NtsSFIH1TiqJACp1sQ9H1pRYxG9f04cBHzwXiNUiNobjmp7VlyQOU1lo3MdECL1swJSRfhPyRAbBWniX8CVFKv4FubFO94fSCOglKKq2F2o-zYmbZk6AjObNUFvgngWzlEbrEcLyhXHw==&p=2&fvj=0&vjs=3,2a6006b3b87f1fc7,5775660312084509,internship
Data Science Internship (Undergraduate),CVS Health,3.4,NA,"New York, NY",NA,"We use advanced analytics tools, modeling and machine learning to generate insights by leveraging data within a cutting-edge petabyte-scale Hadoop environment.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D5Ba3iyxqc15nPLDvLlqLQSG0JLYhUbmiURe6qLHfJpzy_imgBkE2gy1Y8Yq9sJI-gi6ii9L_EF61ppsg5-0KxdyOBIKw0vwd1aCPAhaFzwK9EiXsjfp8r7MXhZA2Lj9XilhHTMN_B4UElan5zpb_m6XF77ZYkPDsDFtju2MBSFmKu0a_GnQrWwilYuvmHvc4wmTlse1sVhH-tbhUkUQhoSKJRU9BNmtOerlHa1k-3W-7YINMc6WSSN4b5z3QzSXHkTeQVfVYFvafwqPLal8KocZuT6E9Yv2nwI-gJZ-53KyLxjwRIg_SKzXHpixfsE6nFfZ2beYQ9HM4aJc4UxX6lFHd4Pr7YrG_jeqxOpGsfp7B5fBLD1qm_CQIpgx-qEiKXAPbs547lRzE_VOIcwSvXaT27w4jms-CTonI1RoTuMSTKjQBH6rV9SHN-V2U1mPd5799Mi9wao2q26KLrl2scTViBJCI_EOBeaCexyC2fkX1o1H3tM6Hy4Xx2LspTC0VHQBPvQ8xlZkO4rPG7HRarsbfx3IA20G9zXx97rgOfRQ8IX-fZegpvHAsbba9yEfQjBomPxQwx88gXX3w3oKAKs9qup5piLnq_ye-wX4BSOL5fG0Z1SxCeKBSSRN_p2bAhlAZ33L8GWkgOtPXB-3yPPyp4LMeaBMNVorUbcsoFfnRDES2sTsy-NxkF0zzvG8spF7tSmLNtwcVXUNv9SqQ03GeowsY88UwNUZotZj8bZRLywvJV9Id86eOp3iffNv-HH3S-n4RNvv8YKuq5TiBRfoCERJWqy_APKL5jsbKuPlQ7GK4gobgJ4yP6qCl_5kmTcubJh8E8uiPcInBSRlkPEKMgi7bEVyNo5AmqmJjJWpAuc9ZfbSGQ6AT08B-uq8dhqisYeu-4ChqwpThvsQf5ssuPtuD1okzmmFkn8zyI470_llBOY-fRjmpiGnTAGhZVfV7Hko2VX5IhtmOGOSnd3j0DC7ib1ebxAM0IUxHkhs0YZUVAiNed06PO2pgL5AOmumq5mhhWrd97l_O7wU5HPWZLnQH8-OpEQCO2j6cJukQO2-GO1U_DiKz4DJCplTN6cAmxJiEEhwa1yGnAFcCmyX_VGYY2Y9CRuGI9Py50n9J3ElEdrCcdbld5S_hIXxLKyGkZeqeuajbgKim80X3cQHDnJ1qoMuo1CPDSTivB_A==&p=3&fvj=0&vjs=3,6a131e138284902b,5775660312084509,internship
Intern - Data Science (Summer 2020),MedPro Group,3.2,NA,"Fort Wayne, IN 46815 (Maplewood Park area)",NA,"Be expected to function as an extension of the Data Scientists in their experiment design, learning and helping where most needed.Python, JAVA, SAS, R, C++.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ayzb-195rdODTUuyiHxw7bZda1vcOA2yjAhtrNG1cSfWkjDL4Jy2VinOOJxI0B8sa6aI9MWNEhkN0jlBxqqitjmIve9Zra4rNkEworF1IkAkbK1C4S8GCafWWqabEhIk-0KxJ9VsGIGkfaOxcUNOnH3O9meJ_MRltx1w3M25edjJk02rx-Vk7ea3tzpPz_nFLLYyWX-Q6fDM27eVfX3CgJK2vMLT1mdLg3EnYvefBNDppKwON0Mrr2wrXBN2eT-LCdvyhy8ifAPqzIaC9Vaq08PMhDCihTJThHnnOQuHWxsqrfSzczgiL2KRJ5CtwOl4L36ZINSLbgaRP7hPsK-xdddaQpaV0L7QEjXdN59QBNZmYfUXIBRF_8Wqnj0oYlZrTh96rk9XCjJ6ZhMovyZO_wNHqSmID6pulRSykzPyeqONi38BJCX6sX3bF1u7vNAEUjO7K1ZePQgJSr-JM0V6XG0i-5IDQjZtAXO3osJ6XhXxoMpyqpM8Qf&p=4&fvj=0&vjs=3,fbc2530839c4c2dc,4687814187688462,internship
Computer Science Data Engineer Intern,KLA-Tencor,4.0,30+ days ago,"Ann Arbor, MI",NA,"Basic understanding of statistics, data visualization, analytics, and machine learning.Understand the data currently available in the data system, and what…",http://www.indeed.com/rc/clk?jk=c4b45030d4f4d745&fccid=c8fc142c28286059&vjs=3,c4b45030d4f4d745,NA,internship
Data Science Intern - Game Franchise Analytics,Blizzard Entertainment,4.0,30+ days ago,"Irvine, CA 92623",NA,Interns will follow the full end-to-end project model used by data scientists at Blizzard and have the opportunity to share their results with game and product…,http://www.indeed.com/rc/clk?jk=bdd7c9d0e71dea04&fccid=645d83ee4cbe1d25&vjs=3,bdd7c9d0e71dea04,NA,internship
Summer 2020: Data Science Intern (PhD),Electronic Arts,3.9,30+ days ago,"Redwood City, CA 94065",NA,"Interns typically own a single project relevant to their area of study, which they are expected to plan and execute, collaborating with their manager and other…",http://www.indeed.com/rc/clk?jk=05cd257a2a26c232&fccid=617d7f961cfcf54a&vjs=3,05cd257a2a26c232,NA,internship
Mathematical Optimization Research Scientist - Intern,ExxonMobil,4.0,30+ days ago,"Spring, TX",NA,"Candidate in Engineering, Applied Mathematics, Computer Science, Operations Research, or other related scientific disciplines, combined with strong mathematical…",http://www.indeed.com/rc/clk?jk=166bcc34191053db&fccid=1ddb91d85c72e885&vjs=3,166bcc34191053db,NA,internship
"Machine Learning Intern (ML-Computer Vision), AI@Unity",Unity Technologies,4.0,30+ days ago,"Bellevue, WA",NA,"We are looking for exceptional interns to join the visual Machine Learning team, under AI@Unity.Implement algorithms for understanding visual content and help…",http://www.indeed.com/rc/clk?jk=6aab98a50d2d3c5a&fccid=880e4714f2ad94a8&vjs=3,6aab98a50d2d3c5a,NA,internship
Software Engineer Internship for Workstations for Data Scien...,HP,4.0,30+ days ago,"Fort Collins, CO 80528",NA,"Having an understanding of Linux, C++, Python, and Docker are highly recommended.Ensure quality and performance assurance.To engineer experiences that amaze.",http://www.indeed.com/rc/clk?jk=793348673dae4fbf&fccid=1b866506aec22461&vjs=3,793348673dae4fbf,NA,internship
Summer Research Deep Learning in Dynamic Scenes Intern,MIT Lincoln Laboratory,4.2,30+ days ago,"Lexington, MA",NA,"Machine learning, deep learning, artificial intelligence.The internship includes the opportunity to develop and test novel techniques for such challenges on…",http://www.indeed.com/rc/clk?jk=23eb438c51d09d75&fccid=a015205ad138ca75&vjs=3,23eb438c51d09d75,NA,internship
Computer Vision with Limited Training Data Internship,Siemens,4.0,30+ days ago,"Princeton, NJ 08540",NA,"Vision Technologies and Solutions Research Group, is leading multiple projects as part of the Defense Advanced Research Projects Agency (DARPA) Physics of AI…",http://www.indeed.com/rc/clk?jk=e7a68fa6296a7bad&fccid=3b89b9ec324f96c8&vjs=3,e7a68fa6296a7bad,NA,internship
"Data Scientist Intern, Analytics (PhD)",Facebook,4.2,30+ days ago,"New York, NY 10017 (Midtown area)",NA,Work closely with a Product Manager and Engineering team to proactively create rule and manage decisions.Candidates will help own analytics for a particular…,http://www.indeed.com/rc/clk?jk=aad2635f5a2f0550&fccid=1639254ea84748b5&vjs=3,aad2635f5a2f0550,NA,internship
Data Scientist Intern - Pricing Strategy and Analytics,HP,4.0,30+ days ago,"San Diego, CA",NA,"Collaborates with peers, junior engineers, data scientists and project team.Experience building and interpreting machine learning models on real business data.",http://www.indeed.com/rc/clk?jk=6529272a2a3f4c1c&fccid=1b866506aec22461&vjs=3,6529272a2a3f4c1c,NA,internship
2020 Intern Marketing Senior Data Scientist,IBM,3.9,30+ days ago,"New York, NY 10002 (Lower East Side area)",NA,"Interested candidates should have formal graduate-level training in statistics, machine learning, applied mathematics, and/or operations research with a passion…",http://www.indeed.com/rc/clk?jk=40f39a76b1b314c9&fccid=de71a49b535e21cb&vjs=3,40f39a76b1b314c9,NA,internship
Data Scientist Intern,Hewlett Packard Enterprise,3.7,30+ days ago,"San Jose, CA",NA,"R or scala programming, SQL experience.Use advanced machine learning techniques to predict or alert in case of failures, and recommend actions that can…",http://www.indeed.com/rc/clk?jk=42989b1a902a1ed1&fccid=216eb700022de6f6&vjs=3,42989b1a902a1ed1,NA,internship
Intern- Data Scientist,Vertiv Co.,3.7,30+ days ago,"Westerville, OH",NA,"Refine machine data from our internal databases.Extract Data from SQL systems.Sep 24, 2019, 10:39:04 AM.Vertiv, a global leader in network power solutions,…",http://www.indeed.com/rc/clk?jk=46ed5e96b7e17e66&fccid=477f42bf51f254ef&vjs=3,46ed5e96b7e17e66,NA,internship
Data Scientist (Machine Learning) Intern,KAYAK,4.7,30+ days ago,"Boston, MA",NA,Develop machine learning and deep learning models for computer vision and natural language processing tasks.Experience with a wide variety of Machine learning…,http://www.indeed.com/rc/clk?jk=48905e5ccd89670c&fccid=3fc1e7f5af93d293&vjs=3,48905e5ccd89670c,NA,internship
Analyst Intern - Data Science & Solutions,Oklahoma City Thunder,4.3,30+ days ago,"Edmond, OK 73013",NA,"Some experience with technical tools for analysis — Python (with Pandas, etc.), R, SQL, etc.;As an Analyst Intern in Data Science & Solutions, your work is…",http://www.indeed.com/rc/clk?jk=cc6005a0d4b931dd&fccid=ae01f05d96d41784&vjs=3,cc6005a0d4b931dd,NA,internship
eCommerce Data Science Intern,PepsiCo,3.8,30+ days ago,United States,NA,"By focusing on machine learning and automation, the Data Science & Analytics group is pushing the bounds of possibility for PepsiCo and its strategic partners.",http://www.indeed.com/rc/clk?jk=d304c0eeb5beecbb&fccid=2973259ddc967948&vjs=3,d304c0eeb5beecbb,NA,internship
2020 Summer Internship - Data Science,Domino's,3.6,30+ days ago,"Ann Arbor, MI 48106",NA,The Strategy & Insights team has been a key contributor to driving Domino’s industry-leading sales growth by pairing strategic thought leadership with the…,http://www.indeed.com/rc/clk?jk=6b375e418434b8e3&fccid=788a7fd79eec1d60&vjs=3,6b375e418434b8e3,NA,internship
"Intern, Data Science (Summer 2020)",Ticketmaster,3.9,30+ days ago,"Hollywood, CA 90028",NA,"SQL, Kafka, Java, Python, Snowflake/Redshift.Ticketmaster recruitment policies are designed to place the most highly qualified persons available in a timely…",http://www.indeed.com/rc/clk?jk=6eecb3d1932cd55e&fccid=31696df7c99497fd&vjs=3,6eecb3d1932cd55e,NA,internship
Software Engineer Intern - Data Science & Solutions,Oklahoma City Thunder,4.3,30+ days ago,"Edmond, OK 73013",NA,"Manage, implement, and maintain data systems and applications related to team and player performance, medical and physical performance, player identification…",http://www.indeed.com/rc/clk?jk=39068390c7bb470f&fccid=ae01f05d96d41784&vjs=3,39068390c7bb470f,NA,internship
Data Science Intern,Ecolab,3.5,30+ days ago,"Naperville, IL 60540",NA,Work closely with data scientists and analysts to design and develop data mining and machine learning algorithms to solve the real problems.,http://www.indeed.com/rc/clk?jk=3c1875522d5d551c&fccid=b8df555617879658&vjs=3,3c1875522d5d551c,NA,internship
Internship - Natural Language Processing,Amadeus IT Group SA,4.1,30+ days ago,"Boston, MA",NA,Strong background in machine learning with domain knowledge and experience in the following areas:The internship will occur in the scope of an innovative…,http://www.indeed.com/rc/clk?jk=a5ff44c4969b520a&fccid=ffc4c94689585496&vjs=3,a5ff44c4969b520a,NA,internship
Artificial Intelligence Intern,Tractor Supply Company,3.5,30+ days ago,"Brentwood, TN 37027",NA,Research or work experience applying machine learning to large data sets.Analytics Project utilizing data from stores and website.,http://www.indeed.com/rc/clk?jk=4f9e3676b2e5e4c8&fccid=11196309d222f1c1&vjs=3,4f9e3676b2e5e4c8,NA,internship
"Research Internship - Summer 2020 (NLP, Computer Vision, or...",Dataminr,4.2,30+ days ago,"New York, NY",NA,"NLP, HCI, Machine Learning/Deep Learning, Computer Vision, Complex Networks.Work closely with a diverse, interdisciplinary team on a specific project to be…",http://www.indeed.com/rc/clk?jk=2221699b0e40d61a&fccid=181ae1a6390e21b5&vjs=3,2221699b0e40d61a,NA,internship
Statistics Intern,After Inc.,NA,30+ days ago,"Norwalk, CT",NA,"R programming and ability to use R statistical, reporting and database packages to deal with various analytical and data processing tasks.",http://www.indeed.com/rc/clk?jk=ec7192e88634ddbb&fccid=6f98596c34b2e0f4&vjs=3,ec7192e88634ddbb,NA,internship
Computer Vision Co-op,Kulicke and Soffa,3.7,30+ days ago,"Fort Washington, PA 19034",NA,Knowledge of computer vision and machine learning algorithms and techniques.Vision is a core R&D area at KNS and vision engineers interacts with almost all…,http://www.indeed.com/rc/clk?jk=70f849bbdb08e222&fccid=9c744b1656bd2f31&vjs=3,70f849bbdb08e222,NA,internship
"Software Engineer Intern, Machine Learning (Summer 2020)",Lyft,3.5,30+ days ago,"San Francisco, CA",NA,"Partner with Product Managers, Data Scientists, and fellow ML Engineers to frame Machine Learning problems within the business context.20% off all Lyft rides.",http://www.indeed.com/rc/clk?jk=f37a521270d5d5ec&fccid=7dcf8477ac404a55&vjs=3,f37a521270d5d5ec,NA,internship
"Internship Data Scientist, Product Analytics",Criteo,4.0,30+ days ago,"New York, NY 10011 (Chelsea area)",NA,"The Data Science - Product Analytics team uses cutting edge technology, advanced statistics and machine learning to understand the most complex business…",http://www.indeed.com/rc/clk?jk=dca0f8f299d73d07&fccid=d3ee4a7355a0fb60&vjs=3,dca0f8f299d73d07,NA,internship
"Internship Data Scientist, Product Analytics, Analytics",Criteo,4.0,30+ days ago,"New York, NY 10011 (Chelsea area)",NA,"The Data Science - Product Analytics team uses cutting edge technology, advanced statistics and machine learning to understand the most complex business…",http://www.indeed.com/rc/clk?jk=cbe13388b6403e96&fccid=d3ee4a7355a0fb60&vjs=3,cbe13388b6403e96,NA,internship
2020 Citizen Data Scientist Internship,FCA,4.0,30+ days ago,"Detroit, MI 48226 (Downtown area)",NA,"For example, R, Python, SQL, Java, C++, etc.The student selected for the Citizen Data Scientist Internship will gain experience in requirement gathering,…",http://www.indeed.com/rc/clk?jk=b19e9d19e3d27174&fccid=347529ce49ee92b3&vjs=3,b19e9d19e3d27174,NA,internship
A.I. Data Labeling Team Intern,Sighthound,NA,30+ days ago,"Winter Park, FL 32789",$10 an hour,"DATA LABELING TEAM MEMBER NEEDED - $ PAID $*.We are offering just that, working only 20 hours per week!We’re looking for motivated interns to help us with…",http://www.indeed.com/company/Sighthound/jobs/Data-Labeling-Team-Intern-c199d9d438fe3783?fccid=f2f10112ede0f809&vjs=3,c199d9d438fe3783,NA,internship
Beyonders 2020 Summer Program - Data Science,Beyond Limits,3.6,30+ days ago,"Glendale, CA",NA,"Data science, artificial intelligence, cognitive computing, machine learning, Knowledge engineering, or natural language processing.",http://www.indeed.com/rc/clk?jk=f664f8b4fe53f808&fccid=46b1aa6b464bae94&vjs=3,f664f8b4fe53f808,NA,internship
Intern- Global Quality (GQ) Data Science,Micron,3.8,30+ days ago,"Boise, ID",NA,"Signal processing, image analytics, probability models, machine learning, statistical learning, computer programming, data engineering, pattern recognition and…",http://www.indeed.com/rc/clk?jk=eb8da20d8a130fd4&fccid=be240c643a8631c5&vjs=3,eb8da20d8a130fd4,NA,internship
Intern- Computer Vision,Micron,3.8,30+ days ago,"Manassas, VA",NA,"Our solutions are purpose built to use the value of data to unlock financial insights, accelerate scientific break throughs and improve communication around the…",http://www.indeed.com/rc/clk?jk=ef98a2b27880b966&fccid=be240c643a8631c5&vjs=3,ef98a2b27880b966,NA,internship
Machine Learning Application Intern- Audio Analytics,Bosch Group,4.1,30+ days ago,"Pittsburgh, PA 15222 (Strip District area)",NA,Our team is developing novel signal processing and machine learning algorithms for analyzing the audio patterns generated by various physical processes around…,http://www.indeed.com/rc/clk?jk=55aea54ed85f3132&fccid=a2faf1301ac6ad4b&vjs=3,55aea54ed85f3132,NA,internship
Deep Learning Computer Vision Researcher/ Scientist Intern,"Samsung Semiconductor, Inc.",4.0,30+ days ago,"San Diego, CA 92121",NA,"Develop machine learning and deep learning algorithms.Expertise in signal processing, computer vision, image processing, deep learning, and/or machine learning…",http://www.indeed.com/rc/clk?jk=2fdb4a347a05c979&fccid=da3c7fed78dd1607&vjs=3,2fdb4a347a05c979,NA,internship
"Research Intern, Applied Research - Natural Language Process...",Facebook,4.2,30+ days ago,"Seattle, WA 98101 (Downtown area)",NA,"Our research spans multiple areas across NLP and machine learning, including deep learning/neural networks, machine translation, natural language understanding…",http://www.indeed.com/rc/clk?jk=34c5fab28fa50122&fccid=1639254ea84748b5&vjs=3,34c5fab28fa50122,NA,internship
Summer Research Program Intern-Machine Learning,MIT Lincoln Laboratory,4.2,30+ days ago,"Lexington, MA",NA,Experience applying machine learning and/or computer vision techniques.Our group is seeking motivated graduate students and experienced undergraduates to…,http://www.indeed.com/rc/clk?jk=c2070e8cd6389c04&fccid=a015205ad138ca75&vjs=3,c2070e8cd6389c04,NA,internship
Intern Industrial Statistician,Corning,3.9,30+ days ago,"Corning, NY 14830",NA,"The intern will work with experienced statisticians on cross discipline project teams to support internal R, D, & E projects currently underway in the…",http://www.indeed.com/rc/clk?jk=c141f7ea9931a8ac&fccid=31bebfb78bc1f0f1&vjs=3,c141f7ea9931a8ac,NA,internship
Machine Learning for Audio Analytics Intern,Bosch Group,4.1,30+ days ago,"Sunnyvale, CA 94085",NA,Hands-on experience of deep learning technologies and familiar with state-of-the-art deep learning toolkits.Good communication and team-working skills.,http://www.indeed.com/rc/clk?jk=98870ccec74bd47e&fccid=a2faf1301ac6ad4b&vjs=3,98870ccec74bd47e,NA,internship
AI/Machine Learning Software Engineer Intern,KLA-Tencor,4.0,30+ days ago,"Ann Arbor, MI",NA,"Experience in applying AI, machine learning technique and SQL database techniques.Our technical learning organization is looking for highly motivated and…",http://www.indeed.com/rc/clk?jk=324b861225b27fba&fccid=c8fc142c28286059&vjs=3,324b861225b27fba,NA,internship
"Computer Vision Research Intern, Interaction Tracking (PhD)",Facebook,4.2,30+ days ago,"Redmond, WA",NA,"Design and fast evaluation of deep neural networks.Join a full-stack team working on computer vision, machine learning, real-time state estimation, geometric…",http://www.indeed.com/rc/clk?jk=6b619a3b6500cc8e&fccid=1639254ea84748b5&vjs=3,6b619a3b6500cc8e,NA,internship
Computer Vision Algorithm Design Engineer Intern,"Samsung Semiconductor, Inc.",4.0,30+ days ago,"San Diego, CA 92121",NA,"Produce key intellectual property and research papers in the area of computer vision, computational photography, image/video signal processing, and deep…",http://www.indeed.com/rc/clk?jk=2ef4f8d6e777aaa0&fccid=da3c7fed78dd1607&vjs=3,2ef4f8d6e777aaa0,NA,internship
"2020 Intern - Data Scientist Intern, Chief Analytics Office",IBM,3.9,30+ days ago,"Armonk, NY 10504",NA,"You will work alongside consultants, managers, and data scientists to enhance business performance through analytics and data science focused initiatives.",http://www.indeed.com/rc/clk?jk=42dca4aa43f6f45c&fccid=de71a49b535e21cb&vjs=3,42dca4aa43f6f45c,NA,internship
Interns@swissre 2020 - Data Scientist Intern,Swiss Re,4.0,30+ days ago,"Armonk, NY 10504",NA,You will gain exposure to a project that is leveraging cutting edge technology that applies Big Data and Machine Learning to solve new and emerging problems for…,http://www.indeed.com/rc/clk?jk=053dbde18ba82bee&fccid=ce527f971de2a93a&vjs=3,053dbde18ba82bee,NA,internship
2020 Intern - Data Scientist Intern/Coop (EO&S),IBM,3.9,30+ days ago,"Research Triangle Park, NC",NA,Familiarity with machine learning techniques.Awareness of the value in using consistent processes and policies an understanding and proficiency in technical…,http://www.indeed.com/rc/clk?jk=c66955311c3344f6&fccid=de71a49b535e21cb&vjs=3,c66955311c3344f6,NA,internship
Data Scientist Intern,Sony Interactive Entertainment PlayStation,3.8,30+ days ago,"San Diego, CA",NA,A deep understanding of data concepts.Support WWS QA Business Analyst with Project Analysis.Interest in data visualization to tell a story.,http://www.indeed.com/rc/clk?jk=2586022bd1e58e4e&fccid=750bb2e27e97e3c1&vjs=3,2586022bd1e58e4e,NA,internship
Data Scientist/ Statistician Intern (BS/MS Students),Lubrizol Corporation,3.9,30+ days ago,"Wickliffe, OH 44092",NA,"Enrolled in a Bachelor/Masters program such as statistics, data analytics, machine learning.Create predictive models by mining complex data for critical…",http://www.indeed.com/rc/clk?jk=33b0e1425f209d6a&fccid=a6ecb44bea23e5cd&vjs=3,33b0e1425f209d6a,NA,internship
Intern - Data Scientist (Summer 2020),Micron,3.8,30+ days ago,"Boise, ID",NA,"Pursuing a MS/PhD Degree in Computer Science, Data Science, Machine Learning, or related field.Machine learning and other advanced analytical methods.",http://www.indeed.com/rc/clk?jk=73f4ee9a0cea4352&fccid=be240c643a8631c5&vjs=3,73f4ee9a0cea4352,NA,internship
ML/Data Science Intern (Summer 2020),Splunk,4.1,30+ days ago,"San Francisco, CA",NA,"Strong interest in state-of-art Machine Learning techniques.Hands-on experience in Machine Learning techniques, such as logistic regression, naïve Bayes, SVM,…",http://www.indeed.com/rc/clk?jk=9042480af958a610&fccid=aef928e89977f7f0&vjs=3,9042480af958a610,NA,internship
Data Science Intern,Shure Incorporated,4.1,30+ days ago,"Niles, IL 60714",NA,"Knowledge of machine learning and deep learning models and frameworks.As a Data Science Intern, you will work with a team of engineers who research, prototype,…",http://www.indeed.com/rc/clk?jk=fbb342f8d0fe010f&fccid=ea62f859f853d3ba&vjs=3,fbb342f8d0fe010f,NA,internship
Data Science Internship (Graduate),CVS Health,3.4,NA,"New York, NY",NA,"We use advanced analytics tools, modeling and machine learning to generate insights by leveraging data within a cutting-edge petabyte-scale Hadoop environment.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D5Ba3iyxqc15nPLDvLlqLQSG0JLYhUbmiURe6qLHfJpzy_imgBkE2gy1Y8Yq9sJI-gi6ii9L_EFwjnSlMTl2yQBo11Je6U9el9GD_tbxGD7iOHsMP4x7YPxPUJ3a-rKCDOUNco_Zq1ZTb1p-sI_WkETSoKPn_eOGKeTxJ1Gbi1bnVRDh3UCR6PQoXX1HDMhBkQ3XNDbBp1Z5-3oZtXLzbvze_QwPNWfpOZDW-3M6idAgI2CFRSd3Arf8GPhst1vRUA6o_vrp4E1SaxDDo_jWC7t4OycdIewuOL6Cod7L_XBA2965nY5v2ev8E4_e3vkGOkqezZzy4CAN2_n_maSc91TJlgDHdZ-jQjDSZgk7WmbySUaNFUoKnxWJ0aYNFG6AkAFiye3_Sz6nMALKHyT7da7pUomFrUNpyj9g2EyZt_Ls4KZBuqt_7ikbfVxNTjztOKF12_9zhrIpIDzlwK_EK1kjTdzxe0r3WZ-iRfa5b7mpY5Ay9YwLBz0NpZMFV7qjUiqFQcjduHmVcb_e2qfj6TWnlM6MQFjt0_8TrjBvKdVqTCpk2KZGNQp-mH8nJ6vBA0Cdhcd6VpQ8Tjn2qfnYcP1nfMQfcYNw0y6jGh1BZzjoZkxEODLw9mS6TgYEx1dEpuHKBkd-83FJNemRH-vri66CoZuPH5RGblw_DCYh3l1UxUEypFUSLtsNQT-8CA8iIkDpqVcTcalp9tsydbjB0uO17w8jCW6DhTu85myl7qGFRS3BM0Hcy8799FsyzoCK9NvFvBTHyEzhy5gR3gApOUq-IxZfg2xcN6qZpu6YHjUfH_Ca7cIs82_jEavteMtn__nqpi0T2D4mEfLlxen6NMEUUN03Nnab2k92KxXDQvLaIHIuCEDxra1bU-GFeMEG5rfTnGu3SL0MKw7adqqhYkeFMM3ZCcVvlsz-64egiv2y-JDFHSaupuocElIkST3b3FKMK1baRlpVTa7GB5Fx5kyfZ6mfo4od2d5_lSfMzhmAzUQMqhkrTpV0yjmg_AaF9g_HI-1bVYmmiF5TOiXtQ6c5yPUbl2aZhT0Mhgb4lUCW8ovFUBZhHOCETMknKhMA14gaIl_xqqYK0r1dQNC1aGwRf-O_DyuQmIm-4eEfiDCHfEOUOYoa84zEfc-wADmTf1tFxIjaC3PbBCEYjS7UfCmW9BC3caL8JasxoOZO4yIA==&p=0&fvj=0&vjs=3,2a6006b3b87f1fc7,5775660312084509,internship
Tech Intern - Data Scientist,Comcast,3.7,NA,"Philadelphia, PA",NA,"Assistance with data science and analytics (including machine learning, artificial intelligence) on various data sets, with focus to provide insights to our…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Aqqpy6b9BD-bz6s43DEHIVJpH13PHe9CB4MuoDXP6kkn8A-BUhzisPs8Rd8lPdqFDA3sSHjphilbtKB_Q7ix8-6d4TzxIghRJVkFsCTWoD8JvNZqaGPy1PzqQJsQzX-qkcnCHjnxLIUnVci9-JIpykJw9v5cuMW_TVSbhiT4uYeKvKXT3tPXYt12WQ4KzDJuiV2cqby06yWNY5gEBhQdN9eOY1y8KAA8OzgFLYk_q9oOBiNeKvSQow6MPIqRpKieu84JFpsqH1cRTeeamaqGIZrCWOTtYgMsqJafil5bS4b-LK2Eh4ouU83USVXNzP0Vrzij5fJx9r7jk__KmuPDphUFq8OUEDBfJYTgqUrCLB_M3YluhBUYEdEqXd9vzPVFuDA7IRYHGlDjPW6jnR7Z6t5L9IPZg9eeoP3g8FMmxg_PGylPkWqa3jtIRX70pvcS2qSSrHggagssiX__TuKJmbl2x-gJA85oqdt-OZeSG50AutnFxdMK_ZgR6s-gvbB-KLzPvsTBnxzpy1VqD8h5x8pR8fIHXOCPCBteEVO63iXw==&p=1&fvj=0&vjs=3,1afacff411314858,5647426509313540,internship
